text,label
"Subject: re : wholesale volumes
texas has a 42 % increase year to year , a 22 % increase qtr . to qtr . and a 30 %
increase mo . to mo . the yr . to yr . and qtr to qtr increases can be explained
by an increase in eol transactions and entex taking more gas . the mo . to mo .
increase is attributable to increase eol transactions and tufco taking more
gas .
dave
enron north america corp .
from : misti day 06 / 15 / 2000 12 : 19 pm
to : david baumbach / hou / ect @ ect
cc :
subject : wholesale volumes
it ' s that time again for the monthly and quarterly volumetric explanations !
the database for may is now ready for viewing . just as a reminder , this is
the shortcut on your desktop called "" statistical database "" .
as there is continued investor focus on our wholesale operations , investor
relations requests that business analysis & reporting provide monthly
volumetric analysis for wholesale operations in addition to the quarterly
analysis . please review the analysis for may 2000 and provide explanations
for all material changes ( + / - 10 % ) for the year / year , quarter / quarter , and
month / month variances . the current objective of investor relations is to use
this analysis as a resource to answer potential investor or analyst
questions , but it may be used for ad hoc requests and presentations . it is
essential that the volumes be verified by commercial personnel .
please forward your verification and explanations via e - mail to me by 10 : 00 am
on monday , june 19 . please feel free to call with any questions .
thanks ,
misti day
x 39525",0
"Subject: re : noms / actual flow for 03 / 09 thru 3 / 11 / 01
we agree with the nominated totals .
"" eileen ponton "" on 03 / 12 / 2001 09 : 22 : 50 am
to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa
jones / texas utilities @ tu , hpl . scheduling @ enron . com ,
liz . bellamy @ enron . com
cc :
subject : noms / actual flow for 03 / 09 thru 3 / 11 / 01
date nom flow - mcf flow - mmbtu
3 / 09 30 , 000 29 , 998 30 , 798
3 / 10 30 , 000 29 , 995 30 , 805
3 / 11 0 0 0
btu = 1 . 027",0
"Subject: coming over tomorrow ?
some suspect it is a stray exotic
pet because it seems to like being around people . but the feeling is generally
not mutual
top quality
software ~ lowest
possible
prices :
fulton is looking at eight
fires in the past two weeks over a broad area , smith said . we ' re not sure if
it ' s even arson .
special
offer # 1 :
windows
xp
professional + microsoft
office
xp professional
$ 80
they appear to have been set
by the same person or people , anderson said .
special offer # 2 :
adobe - photoshop 7 , premiere 7 , illustrator 10
$ 120
forsyth ' s fires have been in vacant buildings , large
commercial dumpsters and vehicles , he said
special offer # 3 :
macromedia
dreamwaver
mx 2004 + flash mx 2004
$ 100
and many
more
titles
to
choose
from ,
take
a look
now
a string of 20 or more suspicious fires across north
fulton and forsyth counties in the past two weeks may be the work of the same
person or people
no thanks
this one appears tame , smith said ,
but could be dangerous because wild animals are unpredictable . people should not
approach it , nor should they run away from the animal since that could provoke a
chase . the best thing to do is ignore it , keep away from it and call the
authorities , he g to tales circulating the wooded neighborhood off , the animal
walked up to a man as he was swinging his toddler in the back yard . the cat is
said to have lunged at the child . as the story goes , the man fended it off with
a chair , his wife grabbed their child , and they ran into the house . the cat sat
on their back deck for a while looking in , just like at the in another tale on a
different street , a teenage baby sitter was at the backyard pool with an
8 - year - old boy and his cousin . the cat sneaked up on them from behind , and she
jumped into the pool with the boy . they swam to the other side , but it followed
them . they all ran into the house , and the cat sat looking in the door .
",1
"Subject: we have what you need - cheapest pre % scriptions on the internet
",1
"Subject: tdk cd labeling kit @ $ 12 . 00
cd
labeling kit
$ 12 . 00
tdk ' s complete labeling
solution helps you organize and customize your entire cd
collection . - create your own layouts or choose from
a multitude of backgrounds . - one step easy - to - use
label applicator . just peel , place and press . -
assures accurate placement of label onto cd . - same
size as a standard jewel case for easy storage . -
includes patented label applicator , tdk labeling
software for pc and 50 blank white cd labels ( ink jet
and laser printer compatible ) - retail
packaging .
visit : http : / www . computron - me . com for deals
!
your one stop / office # td
01 , jebel ali duty free zonedubai , uae . www . computron - me . com
for latest clearance sale listing contact our
sales department .
for further details please send
your enquiries to : dealers @ emirates . net . aeor contact via www . computron - me . com
compaq
hewlett packard
3 com
dell
intel
iomega
epson
aopen
creative
toshiba
apc
cisco
us
robotics
microsoft
canon
intellinet
targus
viewsonic
ibm
sony
- - - - - - - and lots more
! ! !
if you have any
complaints / suggestions contact : customerservice @ computron - me . com
tel + 971 4
8834464
all prices in u . s . dollars , ex - works ,
fax + 971 4
8834454
jebel ali duty free zone
www . computron - me . com
prices and availability subject to change
usa -
canada u . a . e .
without
notice .
to receive our special offers
in plain
text format reply to this
mail with the request * for
export only *
this
email can not be considered spam as long as we include : contact
information remove instructions . this message is intended for dealer
and resellers only . if you have somehow gotten on this list in error , or
for any other reason would like to be removed , please reply with "" remove
"" in the subject line of your message . this message is being sent to you
in compliance with the federal legislation for commercial e - mail
( h . r . 4176 - section 101 paragraph ( e ) ( 1 ) ( a ) and bill s . 1618 title iii
passed by the 105 th u . s . congress .
all logos and
trademarks are the property of their respective
owners
products may not be exactly as shown
above
- -
to unsubscribe from : computron 6 , just follow this link :
click the link , or copy and paste the address into your browser .",1
"Subject: enron / hpl actuals for december 6 , 2000
teco tap 29 . 167 / hpl iferc
ls hpl lsk ic 40 . 000 / enron",0
"Subject: june 1 st
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 05 / 24 / 2000
12 : 10 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
royal _ b _ edmondson @ reliantenergy . com on 05 / 24 / 2000 10 : 08 : 07 am
to : ami _ chokshi @ enron . com
cc :
subject : june 1 st
( see attached file : hpl - june . xls )
- hpl - june . xls",0
"Subject: i promised to help 5000 people
please refer all questions , opinions or additional feedback to :
service dept
9420 reseda blvd # 133
northridge , ca 91324
",1
"Subject: follow up 1 / 2 day off - site
please hold thursday , march 9 th 11 : 30 - 5 : 00 pm as tentative for the follow
up meeting to our off - site . as soon as i have more concrete information i
will let you know .
note :
if i manage your calendar , it has been updated .
thank you !
yvette
x 3 . 5953",0
"Subject: big cowboy for august
daren & tom ,
beginning with august production , i noticed that big cowboy , into king ranch
appeared to be flowing approximately 9 m over the nomination / day . per a
conversation i had with fred boas today , i discovered that two wells with
zero noms flowed a considerable volume .
they are as follows :
rocher big cowboy ( 27002 ) - 42 , 000 approx .
big cowboy # 2 ( 27003 - 84 , 000 approx .
total flow : 126 , 000 mm ' s , more or less
i think that this may be part of the production increase which we are trying
to account for , in addition to the acock production at the briscoe well which
came on in august . please let me know what you think . i would like to make
sure that we are capturing our purchases correctly for both accounting and
our economics .
thank you ,
mary",0
